0	R	29946
4	J	30066
4	R	30066
4	W	30066
0	R	30066
4	J	30534
4	R	30534
4	W	30534
0	R	30534
4	J	30638
4	R	30638
4	W	30638
0	R	30638
4	J	32149
4	R	32149
4	W	32149
0	R	32149
4	J	32295
4	R	32295
4	W	32295
0	R	32295
4	J	32554
4	R	32555
4	W	32555
0	R	32555
4	J	32653
4	R	32653
4	W	32653
0	R	32654
4	J	32800
4	R	32800
4	W	32800
0	R	32800
4	J	32891
4	R	32891
4	W	32891
0	R	32891
4	J	33057
4	R	33057
4	W	33057
0	R	33057
4	J	33164
4	R	33164
4	W	33164
0	R	33164
4	J	34979
4	R	34979
4	W	34979
0	R	34979
4	J	35130
4	R	35130
4	W	35130
0	R	35130
4	J	38220
4	R	38220
14	N	38221
14	J	38222
4	W	38222
14	R	38223
15	N	38228
15	J	38229
14	W	38229
15	R	38229
15	E	38235
14	J	38235
14	R	38235
14	E	38236
4	J	38236
4	R	38236
16	N	38237
16	J	38237
4	W	38238
16	R	38238
4	J	38240
16	E	38240
4	R	38240
4	W	38241
0	R	38241
4	J	38417
4	R	38417
4	W	38417
0	R	38417
4	J	48404
4	R	48404
4	W	48404
0	R	48404
4	J	48518
4	R	48518
4	W	48518
0	R	48518
4	J	50258
4	R	50258
4	W	50258
0	R	50258
4	J	50356
4	R	50356
4	W	50356
0	R	50356
4	J	50575
4	R	50575
4	W	50575
0	R	50575
4	J	50651
4	R	50651
4	W	50651
0	R	50651
4	J	50825
4	R	50825
4	W	50825
0	R	50825
4	J	50928
4	R	50928
4	W	50928
0	R	50929
4	J	51096
4	R	51096
4	W	51096
0	R	51096
4	J	51208
4	R	51208
4	W	51208
0	R	51208
4	J	51373
4	R	51373
4	W	51373
0	R	51373
4	J	51489
4	R	51489
4	W	51489
0	R	51489
4	J	51657
4	R	51657
4	W	51657
0	R	51657
4	J	51760
4	R	51760
4	W	51760
0	R	51760
4	J	51934
4	R	51934
4	W	51934
0	R	51934
4	J	52045
4	R	52045
4	W	52045
0	R	52045
4	J	52210
4	R	52210
4	W	52210
0	R	52210
4	J	52327
4	R	52327
4	W	52327
0	R	52327
4	J	52859
4	R	52859
4	W	52859
0	R	52859
4	J	52962
4	R	52962
4	W	52962
0	R	52962
4	J	54680
4	R	54680
4	W	54680
0	R	54680
4	J	54786
4	R	54786
4	W	54786
0	R	54786
4	J	55639
4	R	55639
4	W	55639
0	R	55639
4	J	55762
4	R	55762
4	W	55762
0	R	55762
4	J	56131
4	R	56131
4	W	56131
0	R	56131
4	J	56238
4	R	56238
4	W	56238
0	R	56238
4	J	56367
4	R	56367
4	W	56367
0	R	56367
4	J	56466
4	R	56466
4	W	56466
0	R	56466
4	J	56684
4	R	56684
4	W	56684
0	R	56684
4	J	56766
4	R	56766
4	W	56766
0	R	56766
4	J	56901
4	R	56901
4	W	56901
0	R	56901
4	J	56974
4	R	56974
4	W	56974
0	R	56974
4	J	57159
4	R	57159
4	W	57159
0	R	57159
4	J	57253
4	R	57253
4	W	57253
0	R	57253
4	J	58793
4	R	58793
4	W	58793
0	R	58793
4	J	58912
4	R	58912
4	W	58912
0	R	58912
4	J	58912
4	R	58913
4	W	58913
0	R	58913
4	J	59063
4	R	59063
4	W	59063
0	R	59063
4	J	59909
4	R	59909
17	N	59911
17	J	59912
4	W	59912
17	R	59912
18	N	59916
18	J	59916
17	W	59916
18	R	59916
18	E	59939
17	J	59939
17	R	59939
19	N	59940
19	J	59940
17	W	59941
19	R	59941
19	E	59982
17	J	59982
17	R	59982
20	N	59983
20	J	59984
17	W	59984
20	R	59984
20	E	59999
17	J	59999
17	R	59999
21	N	60001
21	J	60001
17	W	60002
21	R	60002
21	E	60069
17	J	60069
17	R	60069
17	E	60071
4	J	60071
4	R	60071
22	N	60072
22	J	60072
4	W	60073
22	R	60073
4	J	60075
22	E	60075
4	R	60076
4	W	60076
0	R	60076
4	J	61759
4	R	61759
23	N	61760
23	J	61760
4	W	61761
23	R	61761
4	J	61763
23	E	61763
4	R	61764
4	W	61764
0	R	61764
4	J	61854
4	R	61854
4	W	61854
0	R	61854
4	J	62069
4	R	62069
24	N	62069
24	J	62070
4	W	62070
24	R	62070
4	J	62073
24	E	62073
4	R	62073
4	W	62074
0	R	62074
4	J	62145
4	R	62145
4	W	62145
0	R	62145
4	J	62943
4	R	62943
4	W	62944
0	R	62944
4	J	63037
4	R	63037
4	W	63037
0	R	63037
4	J	63083
4	R	63083
4	W	63083
0	R	63083
4	J	63169
4	R	63169
4	W	63169
0	R	63169
4	J	63286
4	R	63286
25	N	63287
25	J	63288
4	W	63288
25	R	63288
25	E	63293
4	J	63293
4	R	63293
26	N	63293
26	J	63294
4	W	63294
26	R	63294
4	J	63296
26	E	63297
4	R	63297
4	W	63297
0	R	63297
4	J	63359
4	R	63359
4	W	63359
0	R	63359
4	J	66180
4	R	66180
27	N	66180
27	J	66181
4	W	66181
27	R	66181
4	J	66183
27	E	66184
4	R	66184
4	W	66184
0	R	66184
4	J	66272
4	R	66272
4	W	66272
0	R	66272
4	J	66496
4	R	66496
28	N	66496
28	J	66497
4	W	66497
28	R	66497
4	J	66500
28	E	66500
4	R	66500
4	W	66501
0	R	66501
4	J	66579
4	R	66579
4	W	66579
0	R	66579
4	J	66839
4	R	66839
29	N	66839
29	J	66840
4	W	66840
29	R	66840
4	J	66843
29	E	66843
4	R	66843
4	W	66844
0	R	66844
4	J	66912
4	R	66912
4	W	66912
0	R	66912
4	J	72234
4	R	72234
4	W	72234
0	R	72234
4	J	72379
4	R	72379
4	W	72379
0	R	72379
4	J	72417
4	R	72417
4	W	72417
0	R	72417
4	J	72527
4	R	72527
4	W	72527
0	R	72527
4	J	72843
4	R	72843
4	W	72843
0	R	72843
4	J	72932
4	R	72932
4	W	72932
0	R	72932
4	J	73600
4	R	73600
4	W	73600
0	R	73600
4	J	73690
4	R	73690
4	W	73690
0	R	73690
4	J	73757
4	R	73757
4	W	73757
0	R	73757
4	J	73860
4	R	73860
4	W	73860
0	R	73860
4	J	74206
4	R	74206
4	W	74206
0	R	74206
4	J	74261
4	R	74261
4	W	74261
0	R	74261
4	J	74383
4	R	74383
4	W	74383
0	R	74383
4	J	74467
4	R	74467
4	W	74467
0	R	74467
4	J	75067
4	R	75067
4	W	75067
0	R	75067
4	J	75143
4	R	75143
4	W	75143
0	R	75143
4	J	75267
4	R	75267
4	W	75267
0	R	75267
4	J	75340
4	R	75340
4	W	75340
0	R	75340
4	J	90078
4	R	90078
4	W	90079
0	R	90079
4	J	90216
4	R	90216
4	W	90216
0	R	90216
4	J	92074
4	R	92074
4	W	92074
0	R	92074
4	J	92193
4	R	92193
4	W	92193
0	R	92193
4	J	99579
4	R	99579
30	N	99581
30	J	99581
4	W	99582
30	R	99582
30	E	99585
4	J	99585
4	R	99585
31	N	99586
31	J	99586
4	W	99587
31	R	99587
4	J	99589
31	E	99589
4	R	99589
4	W	99590
0	R	99590
4	J	99727
4	R	99727
4	W	99727
0	R	99727
4	J	105646
4	R	105646
32	N	105646
32	J	105647
4	W	105647
32	R	105647
4	J	105650
32	E	105650
4	R	105650
4	W	105651
0	R	105651
4	J	105877
4	R	105877
4	W	105877
0	R	105877
4	J	106182
4	R	106182
33	N	106182
33	J	106183
4	W	106183
33	R	106183
4	J	106185
33	E	106186
4	R	106186
4	W	106186
0	R	106186
4	J	106317
4	R	106317
4	W	106317
0	R	106317
4	J	106558
4	R	106558
34	N	106559
34	J	106559
4	W	106560
34	R	106560
4	J	106562
34	E	106563
4	R	106563
4	W	106563
0	R	106563
4	J	106690
4	R	106690
4	W	106690
0	R	106690
4	J	172777
4	R	172777
4	W	172777
0	R	172777
4	J	172800
4	R	172800
4	W	172800
0	R	172800
4	J	172807
4	R	172807
4	W	172807
0	R	172807
4	J	172823
4	R	172823
4	W	172823
0	R	172823
4	J	173336
4	R	173336
4	W	173336
0	R	173336
4	J	173358
4	R	173358
4	W	173358
0	R	173358
4	J	173376
4	R	173376
4	W	173376
0	R	173376
4	J	173395
4	R	173395
4	W	173395
0	R	173395
4	J	175350
4	R	175350
35	N	175352
35	J	175352
4	W	175353
35	R	175353
